fixed metal distribution -- based on Grevesse & Sauval (1998) solar abundances
    form     version        X           Z          logRs    logR_min    logR_max       logTs    logT_min    logT_max
       1          36    0.700000    0.020000          37   -8.000000    1.000000         138    3.750000    8.700000

   logT                       logR = logRho - 3*logT + 18
          -8.000  -7.750  -7.500  -7.250  -7.000  -6.750  -6.500  -6.250  -6.000  -5.750  -5.500  -5.250  -5.000  -4.750  -4.500  -4.250  -4.000  -3.750  -3.500  -3.250  -3.000  -2.750  -2.500  -2.250  -2.000  -1.750  -1.500  -1.250  -1.000  -0.750  -0.500  -0.250   0.000   0.250   0.500   0.750   1.000

   5.400  -0.403  -0.387  -0.364  -0.336  -0.301  -0.258  -0.207  -0.147  -0.077   0.004   0.095   0.199   0.313   0.439   0.573   0.715   0.864   1.018   1.177   1.344   1.517   1.700   1.887   2.077   2.262   2.435   2.595   2.734   2.861   2.979   3.092   3.207   3.322   3.439   3.552   3.657   3.755
   5.425  -0.424  -0.411  -0.393  -0.370  -0.340  -0.304  -0.259  -0.203  -0.137  -0.059   0.032   0.136   0.254   0.384   0.524   0.673   0.829   0.989   1.154   1.323   1.496   1.677   1.860   2.045   2.225   2.393   2.547   2.683   2.806   2.920   3.030   3.143   3.256   3.372   3.485   3.590   3.688
   5.450  -0.439  -0.429  -0.415  -0.397  -0.374  -0.343  -0.305  -0.256  -0.196  -0.123  -0.035   0.069   0.187   0.320   0.466   0.622   0.785   0.952   1.124   1.297   1.472   1.652   1.832   2.013   2.187   2.350   2.500   2.632   2.752   2.862   2.970   3.081   3.193   3.308   3.421   3.525   3.624
   5.475  -0.448  -0.442  -0.431  -0.418  -0.399  -0.375  -0.343  -0.301  -0.248  -0.181  -0.100  -0.000   0.116   0.251   0.400   0.562   0.733   0.908   1.087   1.266   1.445   1.625   1.804   1.980   2.150   2.309   2.454   2.582   2.699   2.807   2.913   3.022   3.133   3.246   3.358   3.463   3.562
   5.500  -0.454  -0.449  -0.442  -0.432  -0.419  -0.400  -0.373  -0.339  -0.294  -0.235  -0.161  -0.067   0.045   0.179   0.330   0.497   0.675   0.859   1.046   1.231   1.415   1.596   1.774   1.948   2.114   2.268   2.410   2.535   2.649   2.755   2.858   2.966   3.075   3.187   3.298   3.403   3.503
   5.525  -0.457  -0.454  -0.449  -0.442  -0.432  -0.418  -0.397  -0.369  -0.331  -0.281  -0.214  -0.128  -0.022   0.109   0.260   0.430   0.614   0.806   1.001   1.194   1.383   1.567   1.745   1.917   2.080   2.230   2.367   2.489   2.600   2.705   2.806   2.912   3.020   3.131   3.240   3.345   3.447
   5.550  -0.459  -0.457  -0.453  -0.448  -0.441  -0.430  -0.415  -0.393  -0.362  -0.319  -0.261  -0.183  -0.084   0.041   0.190   0.362   0.551   0.750   0.954   1.154   1.349   1.536   1.715   1.886   2.046   2.193   2.327   2.445   2.554   2.657   2.758   2.862   2.968   3.077   3.186   3.290   3.393
   5.575  -0.461  -0.459  -0.456  -0.453  -0.447  -0.439  -0.427  -0.410  -0.385  -0.349  -0.299  -0.230  -0.140  -0.021   0.124   0.296   0.488   0.693   0.905   1.112   1.314   1.505   1.685   1.855   2.013   2.157   2.288   2.404   2.511   2.613   2.712   2.815   2.919   3.027   3.134   3.239   3.342
   5.600  -0.462  -0.461  -0.458  -0.456  -0.451  -0.445  -0.435  -0.422  -0.401  -0.373  -0.330  -0.270  -0.188  -0.077   0.061   0.232   0.424   0.635   0.853   1.068   1.277   1.472   1.655   1.825   1.981   2.123   2.251   2.365   2.471   2.571   2.669   2.771   2.874   2.980   3.086   3.191   3.296
   5.625  -0.463  -0.462  -0.460  -0.457  -0.454  -0.449  -0.441  -0.430  -0.413  -0.390  -0.354  -0.303  -0.230  -0.128   0.003   0.169   0.361   0.575   0.800   1.022   1.238   1.439   1.625   1.795   1.950   2.090   2.216   2.328   2.432   2.532   2.630   2.730   2.832   2.938   3.044   3.149   3.255
   5.650  -0.464  -0.462  -0.460  -0.458  -0.456  -0.451  -0.445  -0.436  -0.422  -0.403  -0.373  -0.329  -0.265  -0.173  -0.050   0.110   0.299   0.515   0.744   0.974   1.197   1.403   1.594   1.765   1.920   2.058   2.182   2.293   2.396   2.495   2.592   2.692   2.794   2.899   3.006   3.113   3.221
   5.675  -0.464  -0.463  -0.461  -0.459  -0.457  -0.453  -0.448  -0.440  -0.428  -0.412  -0.387  -0.350  -0.294  -0.211  -0.099   0.053   0.237   0.453   0.685   0.921   1.153   1.365   1.561   1.734   1.890   2.027   2.150   2.260   2.362   2.461   2.558   2.657   2.758   2.862   2.969   3.077   3.187
   5.700  -0.465  -0.464  -0.462  -0.460  -0.458  -0.454  -0.449  -0.443  -0.433  -0.419  -0.397  -0.366  -0.317  -0.244  -0.142   0.001   0.177   0.390   0.624   0.866   1.104   1.324   1.526   1.703   1.859   1.996   2.119   2.228   2.330   2.429   2.525   2.624   2.724   2.827   2.933   3.043   3.155
   5.725  -0.466  -0.464  -0.463  -0.461  -0.459  -0.456  -0.451  -0.445  -0.436  -0.424  -0.405  -0.378  -0.335  -0.271  -0.178  -0.046   0.121   0.329   0.561   0.807   1.052   1.279   1.488   1.668   1.828   1.966   2.088   2.198   2.300   2.398   2.495   2.593   2.692   2.794   2.899   3.009   3.122
   5.750  -0.466  -0.465  -0.463  -0.462  -0.460  -0.457  -0.452  -0.447  -0.439  -0.428  -0.411  -0.387  -0.349  -0.293  -0.209  -0.088   0.069   0.270   0.499   0.746   0.997   1.231   1.446   1.632   1.795   1.934   2.057   2.168   2.270   2.369   2.466   2.563   2.662   2.763   2.867   2.977   3.091
   5.775  -0.466  -0.465  -0.464  -0.462  -0.460  -0.457  -0.453  -0.448  -0.440  -0.430  -0.415  -0.393  -0.359  -0.309  -0.234  -0.123   0.024   0.216   0.438   0.686   0.939   1.179   1.402   1.593   1.760   1.902   2.026   2.139   2.242   2.341   2.438   2.535   2.633   2.733   2.837   2.946   3.061
   5.800  -0.466  -0.465  -0.464  -0.463  -0.461  -0.458  -0.454  -0.449  -0.442  -0.432  -0.418  -0.398  -0.367  -0.322  -0.254  -0.153  -0.016   0.166   0.382   0.626   0.881   1.126   1.355   1.552   1.724   1.869   1.996   2.110   2.214   2.315   2.412   2.508   2.606   2.705   2.808   2.918   3.033
   5.825  -0.466  -0.465  -0.464  -0.463  -0.461  -0.459  -0.455  -0.450  -0.443  -0.434  -0.420  -0.402  -0.373  -0.331  -0.268  -0.176  -0.048   0.124   0.331   0.571   0.824   1.072   1.306   1.509   1.686   1.835   1.964   2.080   2.187   2.288   2.386   2.483   2.580   2.679   2.782   2.892   3.008
   5.850  -0.465  -0.465  -0.464  -0.463  -0.461  -0.459  -0.455  -0.451  -0.444  -0.435  -0.422  -0.405  -0.377  -0.338  -0.280  -0.194  -0.075   0.088   0.286   0.520   0.770   1.020   1.258   1.465   1.648   1.801   1.934   2.052   2.160   2.263   2.362   2.459   2.557   2.656   2.758   2.869   2.985
   5.875  -0.465  -0.464  -0.464  -0.463  -0.461  -0.459  -0.456  -0.451  -0.445  -0.437  -0.424  -0.407  -0.381  -0.344  -0.289  -0.208  -0.097   0.058   0.247   0.475   0.720   0.970   1.210   1.422   1.610   1.767   1.903   2.024   2.134   2.239   2.339   2.437   2.535   2.633   2.735   2.845   2.962
   5.900  -0.465  -0.464  -0.463  -0.462  -0.461  -0.459  -0.456  -0.452  -0.446  -0.438  -0.426  -0.409  -0.384  -0.349  -0.296  -0.220  -0.114   0.033   0.214   0.434   0.675   0.923   1.165   1.381   1.573   1.734   1.874   1.998   2.110   2.216   2.318   2.416   2.513   2.611   2.713   2.822   2.938
   5.925  -0.464  -0.463  -0.462  -0.461  -0.460  -0.458  -0.455  -0.451  -0.446  -0.438  -0.427  -0.411  -0.387  -0.352  -0.301  -0.229  -0.128   0.012   0.186   0.400   0.635   0.881   1.122   1.341   1.537   1.702   1.846   1.973   2.088   2.196   2.298   2.396   2.493   2.589   2.689   2.798   2.913
   5.950  -0.463  -0.462  -0.462  -0.460  -0.459  -0.457  -0.454  -0.451  -0.445  -0.438  -0.427  -0.412  -0.388  -0.355  -0.306  -0.236  -0.139  -0.005   0.163   0.369   0.599   0.842   1.083   1.303   1.503   1.672   1.820   1.950   2.068   2.177   2.280   2.378   2.473   2.568   2.665   2.773   2.887
   5.975  -0.463  -0.462  -0.460  -0.459  -0.457  -0.455  -0.452  -0.449  -0.444  -0.437  -0.426  -0.412  -0.389  -0.357  -0.310  -0.242  -0.148  -0.019   0.143   0.344   0.568   0.808   1.047   1.269   1.471   1.644   1.796   1.930   2.050   2.161   2.264   2.361   2.455   2.546   2.642   2.748   2.863
   6.000  -0.462  -0.461  -0.459  -0.458  -0.456  -0.453  -0.450  -0.446  -0.441  -0.435  -0.425  -0.411  -0.389  -0.358  -0.312  -0.246  -0.155  -0.030   0.127   0.322   0.541   0.777   1.014   1.237   1.442   1.618   1.774   1.911   2.033   2.145   2.248   2.344   2.436   2.525   2.619   2.724   2.839
   6.050  -0.463  -0.461  -0.459  -0.456  -0.453  -0.449  -0.445  -0.440  -0.435  -0.427  -0.417  -0.404  -0.384  -0.356  -0.313  -0.252  -0.166  -0.047   0.102   0.288   0.498   0.727   0.960   1.182   1.390   1.574   1.737   1.879   2.005   2.118   2.218   2.310   2.397   2.483   2.574   2.675   2.790
   6.100  -0.465  -0.462  -0.459  -0.456  -0.452  -0.448  -0.442  -0.436  -0.429  -0.420  -0.409  -0.396  -0.376  -0.349  -0.309  -0.251  -0.170  -0.057   0.086   0.265   0.467   0.689   0.917   1.138   1.348   1.536   1.704   1.849   1.977   2.086   2.183   2.269   2.352   2.435   2.524   2.626   2.740
   6.150  -0.467  -0.465  -0.462  -0.460  -0.456  -0.451  -0.445  -0.437  -0.428  -0.416  -0.402  -0.385  -0.364  -0.336  -0.297  -0.242  -0.166  -0.060   0.076   0.247   0.443   0.660   0.885   1.105   1.315   1.504   1.672   1.817   1.942   2.046   2.136   2.216   2.294   2.373   2.460   2.565   2.683
   6.200  -0.469  -0.467  -0.466  -0.464  -0.461  -0.457  -0.450  -0.442  -0.431  -0.417  -0.401  -0.380  -0.355  -0.325  -0.284  -0.231  -0.157  -0.056   0.073   0.238   0.428   0.640   0.861   1.079   1.286   1.473   1.638   1.778   1.897   1.993   2.076   2.151   2.224   2.301   2.388   2.496   2.621
   6.250  -0.470  -0.469  -0.468  -0.466  -0.465  -0.462  -0.457  -0.451  -0.442  -0.429  -0.412  -0.390  -0.361  -0.324  -0.277  -0.218  -0.142  -0.042   0.084   0.242   0.425   0.630   0.844   1.056   1.259   1.438   1.595   1.725   1.834   1.921   1.997   2.069   2.141   2.220   2.311   2.424   2.554
   6.300  -0.470  -0.470  -0.469  -0.468  -0.467  -0.466  -0.463  -0.459  -0.453  -0.443  -0.428  -0.405  -0.374  -0.333  -0.280  -0.214  -0.132  -0.029   0.096   0.251   0.427   0.624   0.831   1.035   1.228   1.396   1.541   1.659   1.757   1.836   1.907   1.977   2.051   2.134   2.230   2.346   2.481
   6.350  -0.471  -0.470  -0.470  -0.469  -0.468  -0.468  -0.466  -0.463  -0.459  -0.452  -0.441  -0.423  -0.396  -0.357  -0.304  -0.233  -0.142  -0.030   0.103   0.261   0.435   0.626   0.822   1.012   1.190   1.342   1.473   1.579   1.666   1.740   1.808   1.879   1.957   2.046   2.148   2.272   2.410
   6.400  -0.471  -0.470  -0.470  -0.470  -0.469  -0.468  -0.467  -0.466  -0.463  -0.459  -0.451  -0.440  -0.419  -0.385  -0.335  -0.262  -0.166  -0.046   0.096   0.259   0.434   0.619   0.804   0.979   1.140   1.277   1.393   1.487   1.567   1.638   1.707   1.783   1.866   1.962   2.071   2.197   2.337
   6.450  -0.471  -0.471  -0.471  -0.470  -0.470  -0.469  -0.469  -0.467  -0.465  -0.462  -0.457  -0.448  -0.432  -0.405  -0.363  -0.297  -0.206  -0.085   0.059   0.226   0.404   0.586   0.763   0.926   1.072   1.194   1.298   1.386   1.465   1.540   1.616   1.700   1.793   1.896   2.010   2.135   2.276
   6.500  -0.472  -0.472  -0.471  -0.471  -0.471  -0.470  -0.469  -0.468  -0.466  -0.464  -0.459  -0.453  -0.440  -0.421  -0.387  -0.331  -0.250  -0.134   0.008   0.175   0.354   0.532   0.704   0.856   0.990   1.100   1.194   1.280   1.361   1.441   1.526   1.622   1.725   1.834   1.952   2.082   2.223
   6.550  -0.472  -0.472  -0.472  -0.472  -0.471  -0.471  -0.470  -0.469  -0.468  -0.465  -0.462  -0.456  -0.446  -0.430  -0.402  -0.355  -0.284  -0.180  -0.050   0.109   0.280   0.453   0.619   0.765   0.892   0.996   1.086   1.171   1.255   1.341   1.434   1.538   1.650   1.765   1.889   2.022   2.163
   6.600  -0.472  -0.472  -0.472  -0.472  -0.472  -0.472  -0.471  -0.470  -0.469  -0.467  -0.464  -0.459  -0.450  -0.437  -0.413  -0.374  -0.314  -0.224  -0.107   0.038   0.198   0.363   0.523   0.663   0.786   0.886   0.975   1.062   1.149   1.243   1.343   1.455   1.574   1.696   1.824   1.960   2.102
   6.650  -0.473  -0.473  -0.473  -0.473  -0.472  -0.472  -0.471  -0.471  -0.470  -0.468  -0.466  -0.462  -0.455  -0.443  -0.422  -0.389  -0.338  -0.259  -0.156  -0.025   0.121   0.275   0.425   0.559   0.678   0.776   0.865   0.954   1.046   1.147   1.255   1.375   1.501   1.628   1.761   1.898   2.040
   6.700  -0.474  -0.473  -0.473  -0.473  -0.473  -0.472  -0.472  -0.471  -0.471  -0.469  -0.467  -0.464  -0.458  -0.448  -0.430  -0.402  -0.357  -0.289  -0.200  -0.083   0.048   0.189   0.329   0.455   0.570   0.667   0.757   0.849   0.947   1.054   1.170   1.297   1.429   1.562   1.697   1.836   1.977
   6.750  -0.473  -0.473  -0.473  -0.473  -0.473  -0.473  -0.473  -0.472  -0.471  -0.470  -0.469  -0.466  -0.461  -0.453  -0.438  -0.414  -0.376  -0.317  -0.239  -0.137  -0.019   0.108   0.237   0.356   0.466   0.562   0.653   0.749   0.852   0.965   1.087   1.220   1.358   1.495   1.633   1.770   1.906
   6.800  -0.473  -0.473  -0.473  -0.473  -0.473  -0.473  -0.473  -0.473  -0.472  -0.471  -0.469  -0.467  -0.463  -0.456  -0.444  -0.424  -0.391  -0.341  -0.274  -0.184  -0.081   0.034   0.152   0.263   0.368   0.463   0.557   0.657   0.764   0.883   1.012   1.150   1.292   1.432   1.570   1.703   1.830
   6.850  -0.474  -0.474  -0.474  -0.474  -0.474  -0.474  -0.473  -0.473  -0.472  -0.471  -0.470  -0.468  -0.465  -0.459  -0.449  -0.432  -0.404  -0.362  -0.304  -0.227  -0.136  -0.034   0.073   0.177   0.278   0.373   0.469   0.575   0.690   0.815   0.950   1.093   1.239   1.380   1.516   1.642   1.763
   6.900  -0.475  -0.475  -0.475  -0.475  -0.475  -0.474  -0.474  -0.473  -0.472  -0.472  -0.470  -0.469  -0.466  -0.461  -0.452  -0.438  -0.415  -0.379  -0.330  -0.263  -0.183  -0.093   0.004   0.102   0.200   0.294   0.393   0.503   0.624   0.755   0.895   1.041   1.188   1.328   1.461   1.585   1.701
   6.950  -0.476  -0.476  -0.476  -0.476  -0.475  -0.475  -0.474  -0.474  -0.473  -0.472  -0.471  -0.469  -0.465  -0.460  -0.452  -0.440  -0.421  -0.391  -0.349  -0.292  -0.222  -0.140  -0.050   0.041   0.136   0.231   0.331   0.442   0.563   0.700   0.843   0.987   1.129   1.267   1.398   1.520   1.632
   7.000  -0.477  -0.477  -0.477  -0.477  -0.476  -0.475  -0.475  -0.475  -0.474  -0.473  -0.471  -0.469  -0.465  -0.460  -0.452  -0.441  -0.424  -0.399  -0.363  -0.313  -0.251  -0.176  -0.093  -0.006   0.085   0.179   0.279   0.388   0.509   0.648   0.793   0.933   1.070   1.205   1.333   1.451   1.560
   7.050  -0.477  -0.478  -0.477  -0.477  -0.477  -0.477  -0.476  -0.476  -0.475  -0.474  -0.472  -0.470  -0.466  -0.460  -0.452  -0.441  -0.424  -0.401  -0.368  -0.323  -0.268  -0.200  -0.123  -0.041   0.047   0.138   0.236   0.342   0.460   0.598   0.741   0.879   1.014   1.147   1.271   1.379   1.475
   7.100  -0.478  -0.478  -0.478  -0.478  -0.478  -0.478  -0.478  -0.478  -0.477  -0.476  -0.474  -0.472  -0.468  -0.462  -0.453  -0.441  -0.424  -0.400  -0.369  -0.328  -0.277  -0.215  -0.144  -0.066   0.017   0.103   0.197   0.300   0.414   0.548   0.688   0.824   0.957   1.088   1.207   1.303   1.381
   7.150  -0.479  -0.479  -0.479  -0.479  -0.479  -0.479  -0.479  -0.479  -0.478  -0.478  -0.476  -0.474  -0.470  -0.465  -0.456  -0.443  -0.426  -0.401  -0.370  -0.330  -0.281  -0.223  -0.156  -0.085  -0.008   0.071   0.158   0.256   0.367   0.496   0.631   0.762   0.892   1.024   1.141   1.224   1.285
   7.200  -0.481  -0.481  -0.481  -0.481  -0.481  -0.481  -0.480  -0.480  -0.480  -0.479  -0.478  -0.476  -0.473  -0.468  -0.460  -0.447  -0.429  -0.404  -0.372  -0.332  -0.285  -0.229  -0.167  -0.102  -0.032   0.039   0.119   0.212   0.319   0.443   0.574   0.702   0.827   0.954   1.065   1.139   1.184
   7.250  -0.483  -0.483  -0.483  -0.483  -0.483  -0.482  -0.481  -0.481  -0.481  -0.481  -0.480  -0.478  -0.475  -0.471  -0.464  -0.453  -0.436  -0.412  -0.380  -0.341  -0.294  -0.241  -0.183  -0.123  -0.060   0.004   0.077   0.165   0.267   0.388   0.517   0.649   0.773   0.875   0.957   1.026   1.059
   7.300  -0.484  -0.484  -0.484  -0.484  -0.484  -0.484  -0.483  -0.483  -0.483  -0.483  -0.482  -0.480  -0.478  -0.475  -0.469  -0.459  -0.444  -0.422  -0.392  -0.353  -0.308  -0.257  -0.203  -0.149  -0.092  -0.033   0.034   0.117   0.215   0.333   0.461   0.598   0.721   0.798   0.851   0.892   0.916
   7.350  -0.485  -0.485  -0.485  -0.485  -0.485  -0.485  -0.485  -0.485  -0.485  -0.485  -0.484  -0.483  -0.481  -0.478  -0.473  -0.465  -0.452  -0.432  -0.406  -0.370  -0.328  -0.281  -0.230  -0.181  -0.129  -0.074  -0.010   0.069   0.164   0.280   0.408   0.546   0.669   0.744   0.793   0.814   0.836
   7.400  -0.487  -0.487  -0.487  -0.487  -0.487  -0.487  -0.487  -0.487  -0.487  -0.487  -0.486  -0.485  -0.484  -0.481  -0.477  -0.471  -0.460  -0.443  -0.420  -0.389  -0.351  -0.308  -0.261  -0.215  -0.167  -0.115  -0.054   0.022   0.114   0.232   0.359   0.490   0.606   0.679   0.730   0.768   0.791
   7.450  -0.489  -0.489  -0.489  -0.489  -0.489  -0.489  -0.489  -0.489  -0.489  -0.489  -0.488  -0.488  -0.486  -0.485  -0.481  -0.476  -0.467  -0.453  -0.433  -0.406  -0.373  -0.335  -0.292  -0.250  -0.204  -0.155  -0.096  -0.024   0.067   0.191   0.319   0.423   0.506   0.562   0.600   0.649   0.668
   7.500  -0.491  -0.491  -0.491  -0.491  -0.491  -0.491  -0.491  -0.491  -0.491  -0.491  -0.491  -0.490  -0.489  -0.488  -0.485  -0.481  -0.473  -0.461  -0.445  -0.422  -0.394  -0.360  -0.323  -0.283  -0.240  -0.193  -0.137  -0.067   0.023   0.153   0.280   0.356   0.408   0.447   0.473   0.493   0.505
   7.550  -0.494  -0.494  -0.494  -0.494  -0.494  -0.494  -0.494  -0.494  -0.494  -0.494  -0.493  -0.493  -0.492  -0.491  -0.488  -0.485  -0.479  -0.469  -0.456  -0.436  -0.412  -0.383  -0.350  -0.314  -0.273  -0.229  -0.175  -0.104  -0.015   0.111   0.232   0.302   0.348   0.382   0.406   0.419   0.429
   7.600  -0.497  -0.497  -0.497  -0.497  -0.497  -0.497  -0.497  -0.497  -0.497  -0.497  -0.496  -0.496  -0.495  -0.494  -0.492  -0.489  -0.484  -0.476  -0.465  -0.449  -0.428  -0.403  -0.374  -0.341  -0.303  -0.262  -0.210  -0.141  -0.054   0.069   0.187   0.259   0.307   0.343   0.368   0.387   0.398
   7.650  -0.500  -0.500  -0.500  -0.500  -0.500  -0.500  -0.500  -0.500  -0.500  -0.500  -0.499  -0.499  -0.498  -0.497  -0.496  -0.493  -0.489  -0.482  -0.473  -0.459  -0.442  -0.420  -0.395  -0.366  -0.332  -0.291  -0.241  -0.184  -0.107   0.024   0.153   0.231   0.284   0.322   0.349   0.366   0.378
   7.700  -0.503  -0.503  -0.503  -0.503  -0.503  -0.503  -0.503  -0.503  -0.503  -0.503  -0.503  -0.503  -0.502  -0.501  -0.500  -0.498  -0.494  -0.488  -0.480  -0.469  -0.454  -0.435  -0.413  -0.388  -0.358  -0.319  -0.272  -0.227  -0.156  -0.015   0.130   0.215   0.273   0.315   0.345   0.367   0.380
   7.750  -0.507  -0.507  -0.507  -0.507  -0.507  -0.507  -0.507  -0.507  -0.507  -0.507  -0.507  -0.507  -0.506  -0.506  -0.504  -0.502  -0.499  -0.494  -0.487  -0.478  -0.465  -0.450  -0.430  -0.408  -0.381  -0.351  -0.310  -0.263  -0.184  -0.024   0.141   0.237   0.303   0.351   0.384   0.372   0.386
   7.800  -0.512  -0.512  -0.512  -0.511  -0.511  -0.511  -0.511  -0.511  -0.511  -0.511  -0.511  -0.511  -0.511  -0.510  -0.509  -0.507  -0.504  -0.500  -0.494  -0.486  -0.476  -0.463  -0.447  -0.427  -0.404  -0.383  -0.349  -0.295  -0.208  -0.047   0.117   0.213   0.279   0.328   0.361   0.386   0.401
   7.850  -0.517  -0.517  -0.517  -0.517  -0.516  -0.516  -0.516  -0.516  -0.516  -0.516  -0.516  -0.516  -0.516  -0.515  -0.514  -0.512  -0.510  -0.506  -0.501  -0.495  -0.486  -0.475  -0.462  -0.448  -0.429  -0.411  -0.379  -0.322  -0.246  -0.146  -0.050   0.008   0.048   0.077   0.097   0.182   0.193
   7.900  -0.522  -0.522  -0.522  -0.522  -0.522  -0.521  -0.521  -0.521  -0.521  -0.521  -0.521  -0.521  -0.521  -0.520  -0.519  -0.518  -0.516  -0.513  -0.509  -0.503  -0.496  -0.488  -0.478  -0.468  -0.455  -0.441  -0.414  -0.351  -0.284  -0.245  -0.219  -0.200  -0.187  -0.177  -0.170  -0.165  -0.162
   7.950  -0.527  -0.527  -0.527  -0.527  -0.527  -0.527  -0.527  -0.527  -0.527  -0.527  -0.527  -0.527  -0.527  -0.526  -0.525  -0.524  -0.522  -0.520  -0.517  -0.512  -0.507  -0.502  -0.496  -0.487  -0.478  -0.483  -0.470  -0.394  -0.311  -0.272  -0.248  -0.229  -0.216  -0.207  -0.200  -0.237  -0.235
   8.000  -0.534  -0.534  -0.534  -0.534  -0.534  -0.534  -0.534  -0.534  -0.534  -0.534  -0.534  -0.534  -0.534  -0.534  -0.533  -0.532  -0.530  -0.528  -0.526  -0.522  -0.518  -0.517  -0.515  -0.506  -0.501  -0.524  -0.526  -0.441  -0.341  -0.286  -0.248  -0.221  -0.202  -0.189  -0.179  -0.172  -0.168
   8.100  -0.554  -0.554  -0.554  -0.554  -0.554  -0.554  -0.554  -0.554  -0.554  -0.553  -0.553  -0.553  -0.554  -0.554  -0.554  -0.553  -0.551  -0.549  -0.548  -0.546  -0.545  -0.548  -0.552  -0.550  -0.552  -0.584  -0.596  -0.525  -0.438  -0.391  -0.359  -0.336  -0.319  -0.308  -0.300  -0.294  -0.290
   8.200  -0.578  -0.578  -0.578  -0.578  -0.578  -0.578  -0.578  -0.579  -0.579  -0.578  -0.578  -0.578  -0.578  -0.578  -0.578  -0.577  -0.576  -0.576  -0.575  -0.575  -0.577  -0.585  -0.594  -0.599  -0.609  -0.648  -0.668  -0.604  -0.524  -0.481  -0.451  -0.430  -0.415  -0.405  -0.397  -0.426  -0.423
   8.300  -0.607  -0.607  -0.607  -0.607  -0.607  -0.607  -0.607  -0.608  -0.608  -0.608  -0.607  -0.607  -0.607  -0.606  -0.606  -0.606  -0.606  -0.606  -0.607  -0.609  -0.614  -0.626  -0.640  -0.650  -0.668  -0.717  -0.750  -0.711  -0.655  -0.627  -0.608  -0.593  -0.584  -0.577  -0.572  -0.568  -0.566
   8.400  -0.653  -0.647  -0.643  -0.641  -0.641  -0.640  -0.641  -0.641  -0.641  -0.641  -0.640  -0.640  -0.640  -0.640  -0.639  -0.639  -0.640  -0.641  -0.643  -0.647  -0.655  -0.671  -0.690  -0.701  -0.725  -0.789  -0.860  -0.909  -0.947  -0.973  -0.991  -1.004  -1.012  -1.019  -1.023  -0.925  -0.926
   8.500  -0.678  -0.678  -0.678  -0.678  -0.678  -0.678  -0.678  -0.678  -0.678  -0.678  -0.677  -0.677  -0.677  -0.677  -0.677  -0.677  -0.678  -0.680  -0.684  -0.690  -0.700  -0.721  -0.745  -0.758  -0.788  -0.865  -0.967  -1.091  -1.208  -1.280  -1.328  -1.364  -1.389  -1.407  -1.419  -1.428  -1.434
   8.600  -0.641  -0.680  -0.705  -0.718  -0.717  -0.719  -0.719  -0.719  -0.719  -0.718  -0.718  -0.717  -0.718  -0.718  -0.718  -0.718  -0.720  -0.723  -0.728  -0.737  -0.749  -0.772  -0.804  -0.834  -0.864  -0.940  -1.045  -1.151  -1.266  -1.335  -1.377  -1.411  -1.432  -1.449  -1.459  -1.468  -1.473
   8.700  -0.556  -0.659  -0.727  -0.760  -0.759  -0.764  -0.763  -0.763  -0.763  -0.763  -0.762  -0.762  -0.762  -0.762  -0.762  -0.763  -0.765  -0.769  -0.775  -0.786  -0.802  -0.830  -0.868  -0.908  -0.952  -1.019  -1.103  -1.150  -1.179  -1.202  -1.216  -1.228  -1.235  -1.241  -1.245  -1.247  -1.249

